Date,L Income,L 2030,L 2035,L 2040,L 2045,L 2050,L 2055,L 2060,L 2065,L 2070,L 2075,G Fund,F Fund,C Fund,S Fund,I Fund
2022-07-08,22.4678,38.4358,11.4116,42.7139,11.5823,25.1418,12.0702,12.0692,12.0681,,,16.9400,18.7327,59.3476,62.6109,31.9290
2022-07-07,22.4694,38.4372,11.4123,42.7165,11.5832,25.1434,12.0677,12.0668,12.0656,,,16.9386,18.7965,59.3923,62.7762,31.8392
2022-07-06,22.3846,38.0704,11.2929,42.2300,11.4419,24.8163,11.8754,11.8745,11.8734,,,16.9372,18.8485,58.5100,61.2171,31.3832
2022-07-05,22.3852,38.0606,11.2902,42.2190,11.4391,24.8094,11.8651,11.8642,11.8632,,,16.9358,18.9662,58.3001,61.7314,31.3561
2022-07-01,22.3985,38.1436,11.3173,42.3304,11.4714,24.8845,11.9123,11.9114,11.9104,,,16.9300,18.9074,58.1977,61.0308,31.9617
2022-06-30,22.3496,37.9593,11.2572,42.0869,11.4007,24.7224,11.8255,11.8246,11.8234,,,16.9286,18.7805,57.5893,60.1436,31.9692
2022-06-29,22.3896,38.1500,11.3194,42.3411,11.4747,24.8943,11.9299,11.9289,11.9278,,,16.9272,18.7039,58.0883,60.8991,32.2201
2022-06-28,22.3995,38.2170,11.3414,42.4327,11.5016,24.9583,11.9736,11.9726,11.9714,,,16.9258,18.5967,58.1231,61.5128,32.4011
2022-06-27,22.4757,38.5536,11.4511,42.8803,11.6316,25.2591,12.1492,12.1482,12.1470,,,16.9244,18.5924,59.3180,62.7862,32.5400
2022-06-24,22.4873,38.6057,11.4684,42.9507,11.6521,25.3061,12.1731,12.1721,12.1709,,,16.9202,18.6585,59.4928,62.8538,32.5702
2022-06-23,22.3283,37.9208,11.2457,42.0449,11.3896,24.6996,11.8195,11.8186,11.8174,,,16.9188,18.7014,57.7270,60.7545,31.6874
2022-06-22,22.2900,37.7709,11.1969,41.8465,11.3320,24.5668,11.7466,11.7456,11.7444,,,16.9175,18.6317,57.1799,59.7273,31.7867
2022-06-21,22.2940,37.8175,11.2120,41.9094,11.3502,24.6106,11.7806,11.7796,11.7783,,,16.9161,18.4767,57.2529,59.8003,31.9824
2022-06-17,22.1865,37.3676,11.0664,41.3192,11.1800,24.2179,11.5506,11.5496,11.5484,,,16.9104,18.5454,55.8824,58.8459,31.4971
2022-06-16,22.1819,37.3510,11.0609,41.2960,11.1728,24.2010,11.5410,11.5400,11.5388,,,16.9091,18.5406,55.7585,57.9256,31.7257
2022-06-15,22.3370,38.0299,11.2819,42.1965,11.4343,24.8059,11.8943,11.8933,11.8920,,,16.9077,18.4974,57.6268,60.9049,32.3304
2022-06-14,22.2347,37.6271,11.1507,41.6649,11.2803,24.4521,11.7004,11.6993,11.6980,,,16.9063,18.3005,56.7962,59.8312,31.7231
2022-06-13,22.2697,37.7652,11.1960,41.8486,11.3336,24.5746,11.7654,11.7644,11.7631,,,16.9049,18.4131,56.9910,60.0195,32.0306
2022-06-10,22.4903,38.7021,11.5027,43.1007,11.6984,25.4179,12.2420,12.2410,12.2398,,,16.9007,18.7146,59.2895,63.3804,33.1670
2022-06-09,22.6450,39.3679,11.7208,43.9914,11.9579,26.0186,12.5862,12.5853,12.5841,,,16.8993,18.8678,61.0648,65.4936,33.9659
2022-06-08,22.7689,39.9231,11.9026,44.7359,12.1748,26.5225,12.8824,12.8815,12.8804,,,16.8979,18.8810,62.5482,67.1999,34.7167
2022-06-07,22.8345,40.2102,11.9967,45.1207,12.2870,26.7825,13.0322,13.0313,13.0302,,,16.8965,18.9368,63.2282,68.0360,35.1567
2022-06-06,22.7878,40.0158,11.9331,44.8609,12.2113,26.6072,12.9326,12.9316,12.9305,,,16.8951,18.8812,62.6296,67.0526,35.0752
2022-06-03,22.7717,39.9383,11.9081,44.7585,12.1816,26.5375,12.8846,12.8837,12.8826,,,16.8909,18.9998,62.4331,66.8090,34.9084
2022-06-02,22.8540,40.3025,12.0272,45.2454,12.3233,26.8658,13.0758,13.0749,13.0739,,,16.8895,19.0289,63.4662,67.7078,35.3755
2022-06-01,22.7440,39.8222,11.8701,44.6027,12.1359,26.4311,12.8221,12.8212,12.8202,,,16.8881,19.0073,62.3072,65.7420,34.7558
2022-05-26,22.7139,39.6951,11.8294,44.4375,12.0885,26.3208,12.7499,12.7491,12.7482,,,16.8797,19.1524,61.6252,65.3406,34.8302
2022-05-25,22.6163,39.2730,11.6917,43.8752,11.9249,25.9420,12.5294,12.5286,12.5276,,,16.8784,19.1400,60.4217,63.7477,34.4312
2022-05-24,22.5706,39.0847,11.6300,43.6231,11.8513,25.7714,12.4333,12.4325,12.4315,,,16.8770,19.0763,59.8551,62.3455,34.4516
2022-05-23,22.6037,39.2599,11.6874,43.8601,11.9207,25.9344,12.5368,12.5359,12.5348,,,16.8757,18.9370,60.3446,63.8646,34.5341
2022-05-20,22.5130,38.8666,11.5596,43.3398,11.7701,25.5858,12.3294,12.3286,12.3276,,,16.8715,19.0127,59.2382,63.2517,33.9360
2022-05-19,22.4943,38.8006,11.5381,43.2533,11.7451,25.5287,12.3000,12.2991,12.2981,,,16.8702,18.9486,59.2289,63.3279,33.6967
2022-05-18,22.4887,38.7850,11.5328,43.2314,11.7384,25.5130,12.2932,12.2924,12.2913,,,16.8688,18.9077,59.5705,62.8981,33.4677
2022-05-17,22.6638,39.5698,11.7890,44.2777,12.0425,26.2183,12.7102,12.7093,12.7081,,,16.8675,18.8321,62.0640,65.3946,34.1818
2022-05-16,22.5591,39.0951,11.6340,43.6438,11.8580,25.7895,12.4530,12.4521,12.4510,,,16.8661,18.9392,60.8333,63.5527,33.5600
2022-05-13,22.5691,39.1605,11.6558,43.7344,11.8848,25.8527,12.4925,12.4916,12.4905,,,16.8620,18.8997,61.0708,64.3532,33.5037
2022-05-12,22.4302,38.5457,11.4552,42.9151,11.6464,25.2998,12.1662,12.1654,12.1644,,,16.8606,18.9728,59.6403,61.8231,32.6619
2022-05-11,22.4268,38.5374,11.4523,42.9026,11.6423,25.2901,12.1622,12.1614,12.1603,,,16.8593,18.9435,59.6964,60.9568,32.7775
2022-05-10,22.4918,38.8412,11.5515,43.3092,11.7608,25.5657,12.3281,12.3272,12.3261,,,16.8579,18.8625,60.6936,62.5908,32.9225
2022-05-09,22.4696,38.7563,11.5239,43.1973,11.7284,25.4914,12.2874,12.2865,12.2854,,,16.8566,18.8152,60.5448,62.6524,32.7154
2022-05-06,22.6356,39.5243,11.7756,44.2296,12.0298,26.1927,12.7057,12.7047,12.7035,,,16.8524,18.7320,62.5443,65.9830,33.6609
2022-05-05,22.6913,39.7696,11.8564,44.5619,12.1274,26.4196,12.8356,12.8347,12.8335,,,16.8511,18.8048,62.8922,67.4491,34.0766
2022-05-04,22.8893,40.6319,12.1390,45.7180,12.4646,27.2014,13.2874,13.2865,13.2854,,,16.8497,18.9555,65.2099,70.6061,35.0620
2022-05-03,22.7500,40.0344,11.9436,44.9201,12.2324,26.6638,12.9768,12.9759,12.9747,,,16.8484,18.8602,63.3185,68.7905,34.5440
2022-05-02,22.7172,39.8992,11.8995,44.7403,12.1802,26.5431,12.9080,12.9071,12.9059,,,16.8470,18.8255,63.0136,68.5319,34.3100
2022-04-29,22.7054,39.8339,11.8783,44.6523,12.1544,26.4819,12.8650,12.8641,12.8631,,,16.8448,18.9388,62.6578,67.7322,34.4199
2022-04-28,22.8533,40.4826,12.0907,45.5206,12.4072,27.0679,13.2042,13.2033,13.2023,,,16.8425,19.0361,65.0123,69.9058,34.7230
2022-04-27,22.7450,40.0017,11.9335,44.8780,12.2203,26.6340,12.9477,12.9469,12.9459,,,16.8413,19.0589,63.4384,68.4896,34.2827
2022-04-26,22.7360,39.9550,11.9185,44.8162,12.2025,26.5922,12.9191,12.9183,12.9173,,,16.8402,19.1244,63.3047,68.6538,34.1334
2022-04-25,22.8825,40.6326,12.1406,45.7280,12.4687,27.2122,13.2913,13.2904,13.2894,,,16.8391,19.0399,65.1375,71.0661,35.0508
2022-04-22,22.8615,40.5661,12.1188,45.6401,12.4430,27.1536,13.2631,13.2622,13.2611,,,16.8356,18.9409,64.7676,70.3093,35.2822
2022-04-21,22.9901,41.1489,12.3103,46.4261,12.6726,27.6880,13.5789,13.5780,13.5769,,,16.8345,18.9774,66.6150,72.1161,35.8836
2022-04-20,23.0749,41.5249,12.4342,46.9353,12.8219,28.0354,13.7800,13.7791,13.7780,,,16.8334,19.0688,67.6068,74.0898,36.2418
2022-04-19,23.0529,41.4478,12.4089,46.8330,12.7922,27.9675,13.7464,13.7455,13.7444,,,16.8322,18.9653,67.6475,74.3109,35.9121
2022-04-18,22.9910,41.1497,12.3111,46.4299,12.6742,27.6914,13.5752,13.5744,13.5733,,,16.8311,19.0786,66.5773,72.5096,35.8058
2022-04-14,23.0088,41.2421,12.3420,46.5584,12.7124,27.7807,13.6263,13.6254,13.6244,,,16.8265,19.1201,66.5906,73.2250,36.0371
2022-04-13,23.0706,41.5023,12.4276,46.9089,12.8148,28.0177,13.7584,13.7576,13.7566,,,16.8254,19.2575,67.4087,74.1308,36.2190
2022-04-12,22.9994,41.1838,12.3229,46.4785,12.6887,27.7241,13.5850,13.5842,13.5833,,,16.8242,19.2404,66.6508,72.5203,35.8185
2022-04-11,23.0199,41.2910,12.3581,46.6236,12.7311,27.8233,13.6478,13.6469,13.6460,,,16.8231,19.1839,66.8766,72.5597,36.1152
2022-04-08,23.0932,41.6206,12.4665,47.0682,12.8608,28.1244,13.8216,13.8208,13.8199,,,16.8196,19.2718,68.0249,73.0254,36.4525
2022-04-07,23.1087,41.6790,12.4860,47.1478,12.8843,28.1784,13.8474,13.8467,13.8458,,,16.8185,19.3734,68.2041,73.5387,36.4023
2022-04-06,23.0981,41.6298,12.4701,47.0829,12.8657,28.1351,13.8196,13.8189,13.8180,,,16.8174,19.4070,67.9067,73.7531,36.3768
2022-04-05,23.1625,41.9220,12.5666,47.4803,12.9824,28.4072,13.9785,13.9778,13.9770,,,16.8163,19.4654,68.5724,75.1188,36.7908
2022-04-04,23.2489,42.2961,12.6901,47.9884,13.1316,28.7540,14.1747,14.1740,14.1733,,,16.8151,19.6359,69.4324,76.9999,37.2301
2022-04-01,23.2101,42.1329,12.6367,47.7697,13.0678,28.6058,14.0875,14.0869,14.0861,,,16.8117,19.6246,68.8749,76.4293,37.1154
2022-03-31,23.1790,41.9822,12.5871,47.5648,13.0076,28.4647,13.9999,13.9992,13.9985,,,16.8108,19.6775,68.6416,75.7344,36.7695
2022-03-30,23.2645,42.3868,12.7203,48.1134,13.1682,28.8396,14.2250,14.2244,14.2236,,,16.8099,19.6645,69.7279,76.7350,37.4361
2022-03-29,23.2957,42.5486,12.7738,48.3354,13.2337,28.9937,14.3212,14.3205,14.3197,,,16.8090,19.6031,70.1627,78.1074,37.5529
2022-03-28,23.1916,42.0820,12.6201,47.7027,13.0481,28.5611,14.0690,14.0683,14.0674,,,16.8081,19.5134,69.3132,76.0029,36.7276
2022-03-25,23.1598,41.9516,12.5774,47.5284,12.9973,28.4435,14.0015,14.0008,14.0000,,,16.8053,19.4779,68.8215,75.6034,36.6776
2022-03-24,23.1578,41.9220,12.5680,47.4895,12.9863,28.4169,13.9766,13.9759,13.9752,,,16.8044,19.6246,68.4739,75.8062,36.7130
2022-03-23,23.1056,41.6703,12.4854,47.1494,12.8869,28.1846,13.8335,13.8328,13.8322,,,16.8035,19.6995,67.4995,74.8474,36.5743
2022-03-22,23.1667,41.9751,12.5856,47.5628,13.0080,28.4681,14.0090,14.0084,14.0076,,,16.8026,19.5910,68.3347,76.0421,37.0214
2022-03-21,23.1071,41.6911,12.4923,47.1785,12.8955,28.2052,13.8486,13.8480,13.8473,,,16.8017,19.6568,67.5707,74.9155,36.6213
2022-03-18,23.1359,41.8046,12.5302,47.3335,12.9413,28.3107,13.9004,13.8999,13.8993,,,16.7989,19.8360,67.5962,75.5585,36.8616
2022-03-17,23.0661,41.4966,12.4290,46.9185,12.8199,28.0286,13.7369,13.7364,13.7358,,,16.7980,19.7772,66.8158,74.3120,36.4804
2022-03-16,22.9982,41.1934,12.3295,46.5105,12.7007,27.7513,13.5745,13.5739,13.5734,,,16.7971,19.7610,65.9964,72.8903,36.1731
2022-03-15,22.8315,40.4473,12.0849,45.5085,12.4081,27.0715,13.1765,13.1759,13.1754,,,16.7962,19.7313,64.5497,70.2617,34.8026
2022-03-14,22.7481,40.0758,11.9634,45.0114,12.2634,26.7358,12.9796,12.9790,12.9786,,,16.7953,19.7245,63.1947,69.0596,34.6025
2022-03-11,22.7790,40.1982,12.0042,45.1786,12.3129,26.8499,13.0362,13.0357,13.0354,,,16.7925,19.9098,63.6538,70.5534,34.3691
2022-03-10,22.8526,40.5360,12.1151,45.6344,12.4462,27.1603,13.2189,13.2184,13.2180,,,16.7916,19.9191,64.4861,71.9668,34.8246
2022-03-09,22.8901,40.6926,12.1666,45.8441,12.5074,27.3015,13.2965,13.2961,13.2958,,,16.7907,20.0097,64.7584,72.2992,35.1322
2022-03-08,22.7078,39.8659,11.8959,44.7353,12.1840,26.5501,12.8528,12.8524,12.8522,,,16.7898,20.0640,63.1265,69.9697,33.5082
2022-03-07,22.7321,39.9592,11.9264,44.8585,12.2195,26.6310,12.8940,12.8936,12.8935,,,16.7889,20.1734,63.5842,69.6051,33.5408
2022-03-04,22.8910,40.6830,12.1644,45.8359,12.5055,27.2961,13.2823,13.2820,13.2818,,,16.7862,20.2637,65.5180,72.2059,34.4626
2022-03-03,22.9841,41.1330,12.3125,46.4466,12.6845,27.7149,13.5368,13.5364,13.5361,,,16.7853,20.1667,66.0364,73.7565,35.6906
2022-03-02,23.0392,41.4019,12.4011,46.8123,12.7920,27.9665,13.6895,13.6891,13.6887,,,16.7844,20.1020,66.3772,75.2470,36.2931
2022-03-01,22.9720,41.0541,12.2871,46.3413,12.6543,27.6432,13.4829,13.4826,13.4824,,,16.7835,20.3468,65.1602,73.7024,35.9801
2022-02-28,23.0660,41.5109,12.4372,46.9599,12.8353,28.0664,13.7416,13.7412,13.7409,,,16.7826,20.2289,66.1820,75.0580,36.8903
2022-02-25,23.0726,41.5753,12.4582,47.0475,12.8607,28.1268,13.7869,13.7865,13.7861,,,16.7800,20.0718,66.3369,74.6248,37.2129
2022-02-24,22.9426,40.9889,12.2658,46.2586,12.6303,27.5911,13.4720,13.4715,13.4712,,,16.7792,20.0476,64.8777,72.9074,36.2952
2022-02-23,22.9142,40.8607,12.2235,46.0835,12.5786,27.4701,13.4011,13.4007,13.4004,,,16.7784,20.0331,63.9163,70.7400,36.9948
2022-02-22,22.9999,41.2446,12.3499,46.6025,12.7306,27.8235,13.6055,13.6051,13.6048,,,16.7775,20.1212,65.1148,72.3451,37.2750
2022-02-18,23.0632,41.5479,12.4499,47.0150,12.8516,28.1060,13.7728,13.7724,13.7721,,,16.7741,20.1377,65.7811,73.4718,37.8062
2022-02-17,23.0941,41.7022,12.5009,47.2257,12.9136,28.2513,13.8619,13.8615,13.8611,,,16.7733,20.1006,66.2462,74.4139,37.9291
2022-02-16,23.1894,42.1579,12.6511,47.8451,13.0953,28.6761,14.1182,14.1177,14.1173,,,16.7724,20.0567,67.6710,76.6489,38.3095
2022-02-15,23.1834,42.1378,12.6445,47.8190,13.0878,28.6593,14.1096,14.1092,14.1087,,,16.7716,20.0348,67.6024,76.8095,38.2650
2022-02-14,23.0922,41.7086,12.5032,47.2364,12.9169,28.2597,13.8694,13.8689,13.8686,,,16.7707,20.0766,66.5447,74.6763,37.6926
2022-02-11,23.1250,41.8526,12.5509,47.4326,12.9745,28.3934,13.9426,13.9422,13.9418,,,16.7682,20.1847,66.7970,75.0517,37.9786
2022-02-10,23.2050,42.2519,12.6824,47.9757,13.1337,28.7663,14.1736,14.1731,14.1726,,,16.7673,20.0592,68.0868,76.4119,38.4579
2022-02-09,23.2932,42.6356,12.8089,48.4942,13.2854,29.1183,14.3727,14.3723,14.3719,,,16.7665,20.2309,69.3333,77.5049,38.7715
2022-02-08,23.2026,42.2170,12.6710,47.9263,13.1188,28.7294,14.1416,14.1412,14.1409,,,16.7657,20.2229,68.3323,75.6938,38.1601
2022-02-07,23.1726,42.0705,12.6228,47.7269,13.0602,28.5921,14.0566,14.0562,14.0559,,,16.7648,20.2753,67.7616,74.6090,38.1859
2022-02-04,23.1671,42.0551,12.6177,47.7062,13.0540,28.5776,14.0488,14.0484,14.0481,,,16.7622,20.2652,68.0124,74.3625,37.9758
2022-02-03,23.1515,41.9603,12.5865,47.5755,13.0154,28.4856,13.9854,13.9851,13.9849,,,16.7614,20.4006,67.6522,73.2748,37.9998
2022-02-02,23.2668,42.4897,12.7609,48.2935,13.2258,28.9759,14.2736,14.2733,14.2731,,,16.7606,20.4672,69.3403,75.2270,38.4753
2022-02-01,23.2317,42.3389,12.7118,48.0936,13.1681,28.8430,14.1965,14.1962,14.1960,,,16.7597,20.4388,68.6919,76.0300,38.2257
2022-01-31,23.1849,42.1224,12.6405,47.8003,13.0821,28.6422,14.0768,14.0765,14.0763,,,16.7590,20.4504,68.2231,75.0386,37.8808
2022-01-28,23.0673,41.5863,12.4642,47.0750,12.8695,28.1465,13.7831,13.7829,13.7827,,,16.7568,20.4569,66.9574,72.3190,37.1944
2022-01-27,22.9818,41.1981,12.3367,46.5517,12.7166,27.7906,13.5733,13.5730,13.5729,,,16.7560,20.4420,65.3584,70.5987,37.2227
2022-01-26,23.0168,41.3726,12.3943,46.7901,12.7868,27.9553,13.6742,13.6739,13.6738,,,16.7553,20.3896,65.7080,71.8438,37.4654
2022-01-25,23.0302,41.4224,12.4111,46.8590,12.8075,28.0031,13.6965,13.6962,13.6962,,,16.7546,20.4930,65.8063,72.7500,37.3647
2022-01-24,23.0998,41.7457,12.5177,47.2981,12.9364,28.3038,13.8741,13.8738,13.8737,,,16.7539,20.5114,66.6178,74.2811,37.7682
2022-01-21,23.1038,41.7659,12.5242,47.3239,12.9434,28.3195,13.8821,13.8819,13.8818,,,16.7517,20.5326,66.4328,73.0036,38.2607
2022-01-20,23.1883,42.1747,12.6589,47.8799,13.1065,28.7010,14.1138,14.1136,14.1134,,,16.7510,20.4699,67.7127,74.7229,38.6721
2022-01-19,23.2370,42.4100,12.7366,48.2006,13.2007,28.9215,14.2471,14.2468,14.2466,,,16.7502,20.4474,68.4639,75.8418,38.8694
2022-01-18,23.2788,42.6189,12.8056,48.4860,13.2846,29.1182,14.3683,14.3680,14.3677,,,16.7495,20.3968,69.1330,76.7941,39.0770
2022-01-14,23.3722,43.0512,12.9488,49.0770,13.4585,29.5242,14.6039,14.6037,14.6034,,,16.7465,20.5224,70.4269,78.9942,39.4062
2022-01-13,23.3872,43.1066,12.9672,49.1526,13.4809,29.5756,14.6278,14.6276,14.6274,,,16.7458,20.6320,70.3676,79.1299,39.6076
2022-01-12,23.4428,43.3790,13.0573,49.5249,13.5903,29.8319,14.7839,14.7837,14.7834,,,16.7451,20.5971,71.3758,80.4874,39.7338
2022-01-11,23.4227,43.2877,13.0274,49.4026,13.5548,29.7495,14.7344,14.7341,14.7339,,,16.7444,20.6036,71.1743,80.9330,39.4203
2022-01-10,23.3599,42.9995,12.9322,49.0099,13.4394,29.4799,14.5752,14.5749,14.5747,,,16.7437,20.5667,70.5284,79.7575,38.9468
2022-01-07,23.3833,43.1151,12.9705,49.1685,13.4861,29.5891,14.6396,14.6394,14.6392,,,16.7414,20.5861,70.6297,79.9132,39.3313
2022-01-06,23.3989,43.1835,12.9933,49.2628,13.5141,29.6543,14.6753,14.6751,14.6748,,,16.7407,20.6419,70.9042,80.6703,39.2302
2022-01-05,23.4132,43.2482,13.0147,49.3504,13.5396,29.7136,14.7091,14.7089,14.7087,,,16.7400,20.6695,70.9678,80.3321,39.5070
2022-01-04,23.5114,43.7110,13.1680,49.9848,13.7267,30.1516,14.9689,14.9687,14.9685,,,16.7393,20.7271,72.3656,83.2517,39.8149
2022-01-03,23.4949,43.6354,13.1433,49.8832,13.6972,30.0829,14.9272,14.9271,14.9268,,,16.7386,20.7363,72.4061,83.8284,39.3497
2021-12-31,23.4854,43.5730,13.1230,49.7987,13.6726,30.0241,14.8825,14.8824,14.8823,,,16.7365,20.8867,71.9470,83.4410,39.4416
2021-12-30,23.4928,43.6137,13.1365,49.8550,13.6892,30.0633,14.9071,14.9070,14.9068,,,16.7359,20.8720,72.1333,83.7680,39.4185
2021-12-29,23.4980,43.6475,13.1476,49.9006,13.7023,30.0942,14.9285,14.9284,14.9282,,,16.7352,20.8273,72.3431,83.5049,39.4714
2021-12-28,23.4937,43.6189,13.1382,49.8618,13.6910,30.0673,14.9084,14.9083,14.9082,,,16.7345,20.8900,72.2412,83.5118,39.3949
2021-12-27,23.4989,43.6477,13.1480,49.9027,13.7034,30.0966,14.9259,14.9258,14.9257,,,16.7339,20.8928,72.3143,84.1350,39.3482
2021-12-23,23.4359,43.3634,13.0545,49.5185,13.5911,29.8351,14.7713,14.7712,14.7711,,,16.7311,20.8680,71.3239,83.5117,39.0700
2021-12-22,23.3983,43.1794,12.9938,49.2679,13.5175,29.6627,14.6656,14.6655,14.6653,,,16.7305,20.9108,70.8814,82.8309,38.7438
2021-12-21,23.3530,42.9727,12.9258,48.9884,13.4358,29.4724,14.5538,14.5537,14.5536,,,16.7298,20.8861,70.1597,82.2270,38.5786
2021-12-20,23.2517,42.4856,12.7649,48.3239,13.2404,29.0148,14.2784,14.2783,14.2782,,,16.7292,20.9206,68.9280,79.7395,37.9367
2021-12-17,23.3091,42.7632,12.8568,48.7036,13.3521,29.2762,14.4332,14.4332,14.4331,,,16.7271,20.9484,69.7215,81.0783,38.2264
2021-12-16,23.3582,43.0011,12.9349,49.0241,13.4453,29.4931,14.5650,14.5649,14.5648,,,16.7264,20.9159,70.4428,80.2895,38.8246
2021-12-15,23.3838,43.1338,12.9789,49.2073,13.4996,29.6211,14.6438,14.6437,14.6436,,,16.7258,20.8800,71.0617,81.9277,38.6151
2021-12-14,23.3084,42.7714,12.8595,48.7147,13.3552,29.2834,14.4396,14.4395,14.4394,,,16.7251,20.9194,69.9175,80.7339,38.1902
2021-12-13,23.3498,42.9672,12.9242,48.9821,13.4338,29.4672,14.5480,14.5479,14.5478,,,16.7245,20.9467,70.4329,81.5449,38.4514
2021-12-10,23.3868,43.1649,12.9897,49.2535,13.5137,29.6550,14.6652,14.6651,14.6650,,,16.7224,20.8752,71.0811,82.5479,38.6403
2021-12-09,23.3680,43.0805,12.9622,49.1417,13.4816,29.5809,14.6209,14.6208,14.6207,,,16.7217,20.8772,70.4081,82.9623,38.7527
2021-12-08,23.4102,43.2912,13.0322,49.4325,13.5678,29.7836,14.7437,14.7436,14.7435,,,16.7211,20.8581,70.9089,84.8960,38.9185
2021-12-07,23.3889,43.1805,12.9956,49.2803,13.5228,29.6775,14.6766,14.6765,14.6764,,,16.7204,20.9201,70.6894,83.9657,38.7597
2021-12-06,23.2749,42.6371,12.8165,48.5420,13.3063,29.1714,14.3728,14.3727,14.3726,,,16.7198,20.9605,69.2546,81.8771,37.9805
2021-12-03,23.2215,42.3804,12.7320,48.1934,13.2040,28.9321,14.2261,14.2261,14.2260,,,16.7177,21.0261,68.4493,80.7041,37.7230
2021-12-02,23.2623,42.5922,12.8021,48.4846,13.2901,29.1347,14.3518,14.3518,14.3517,,,16.7170,20.9461,69.0289,82.5911,37.8568
2021-12-01,23.1960,42.2743,12.6972,48.0510,13.1625,28.8361,14.1720,14.1720,14.1719,,,16.7164,20.9750,68.0518,80.5943,37.6397
2021-11-30,23.2400,42.4936,12.7700,48.3533,13.2521,29.0465,14.2995,14.2994,14.2993,,,16.7157,20.9535,68.8604,82.9574,37.5278
2021-11-29,23.3253,42.9127,12.9083,48.9249,13.4200,29.4398,14.5383,14.5382,14.5381,,,16.7149,20.8926,70.1821,84.9888,37.9178
2021-11-26,23.2856,42.7291,12.8482,48.6780,13.3482,29.2724,14.4363,14.4363,14.4362,,,16.7127,20.9220,69.2640,84.8572,37.8901
2021-11-24,23.3966,43.2945,13.0349,49.4511,13.5754,29.8057,14.7670,14.7669,14.7667,,,16.7112,20.7596,70.8728,86.9795,38.7370
2021-11-23,23.3951,43.2977,13.0359,49.4556,13.5766,29.8089,14.7720,14.7719,14.7716,,,16.7105,20.7130,70.7074,86.5063,38.9987
2021-11-22,23.4120,43.3692,13.0598,49.5543,13.6060,29.8773,14.8080,14.8079,14.8077,,,16.7097,20.7944,70.5899,86.9550,39.2814
2021-11-19,23.4471,43.5325,13.1143,49.7800,13.6729,30.0338,14.8964,14.8963,14.8962,,,16.7075,20.8879,70.8098,88.1367,39.5572
2021-11-18,23.4574,43.5933,13.1346,49.8650,13.6982,30.0939,14.9352,14.9351,14.9349,,,16.7068,20.8497,70.9074,88.8315,39.6467
2021-11-17,23.4514,43.5727,13.1280,49.8395,13.6913,30.0786,14.9274,14.9273,14.9272,,,16.7060,20.8303,70.6619,89.4641,39.6685
2021-11-16,23.4696,43.6727,13.1614,49.9787,13.7327,30.1765,14.9892,14.9891,14.9889,,,16.7053,20.7880,70.8316,90.4704,39.8194
2021-11-15,23.4634,43.6429,13.1515,49.9379,13.7207,30.1483,14.9715,14.9714,14.9712,,,16.7046,20.8016,70.5550,89.9948,39.9954
2021-11-12,23.4607,43.6277,13.1468,49.9184,13.7152,30.1350,14.9594,14.9593,14.9592,,,16.7023,20.8693,70.5520,90.1637,39.8717
2021-11-10,23.4130,43.3973,13.0706,49.6032,13.6223,29.9172,14.8265,14.8265,14.8263,,,16.7009,20.9020,70.0012,88.9646,39.5189
2021-11-09,23.4777,43.6894,13.1676,50.0039,13.7407,30.1935,14.9837,14.9836,14.9836,,,16.7001,21.0444,70.5659,90.6175,39.9575
2021-11-08,23.4910,43.7662,13.1930,50.1094,13.7717,30.2667,15.0317,15.0316,15.0316,,,16.6994,20.9833,70.8087,90.8115,40.0955
2021-11-05,23.4810,43.7192,13.1776,50.0452,13.7528,30.2219,15.0024,15.0024,15.0024,,,16.6972,21.0221,70.7455,90.3329,40.0103
2021-11-04,23.4589,43.6301,13.1481,49.9243,13.7172,30.1394,14.9584,14.9583,14.9582,,,16.6964,20.9381,70.4752,89.8178,39.9901
2021-11-03,23.4459,43.5841,13.1330,49.8635,13.6996,30.0995,14.9391,14.9390,14.9389,,,16.6957,20.8666,70.1726,89.9025,40.0744
2021-11-02,23.4055,43.3850,13.0672,49.5910,13.6193,29.9110,14.8234,14.8233,14.8232,,,16.6950,20.9082,69.7222,88.8450,39.7454
2021-11-01,23.3956,43.3479,13.0551,49.5420,13.6052,29.8787,14.8064,14.8063,14.8062,,,16.6942,20.8729,69.4667,88.9223,39.8088
2021-10-29,23.3574,43.1608,12.9930,49.2839,13.5287,29.6987,14.6972,14.6971,14.6970,,,16.6936,20.8905,69.3406,87.3553,39.3632
2021-10-28,23.3637,43.2007,13.0063,49.3398,13.5453,29.7379,14.7214,14.7213,14.7212,,,16.6915,20.8832,69.1985,87.3221,39.6762
2021-10-27,23.3164,42.9692,12.9298,49.0232,13.4520,29.5191,14.5878,14.5878,14.5877,,,16.6908,20.9208,68.5220,85.8793,39.4695
2021-10-26,23.3406,43.1053,12.9750,49.2122,13.5082,29.6522,14.6732,14.6731,14.6730,,,16.6901,20.8361,68.8686,87.5019,39.5427
2021-10-25,23.3259,43.0454,12.9555,49.1328,13.4853,29.5995,14.6440,14.6439,14.6437,,,16.6895,20.8017,68.7435,87.9833,39.3278
2021-10-22,23.3081,42.9703,12.9308,49.0313,13.4555,29.5300,14.6035,14.6034,14.6032,,,16.6874,20.7875,68.4187,87.3559,39.3995
2021-10-21,23.3044,42.9634,12.9286,49.0234,13.4534,29.5260,14.6038,14.6037,14.6035,,,16.6867,20.7462,68.4916,87.8446,39.2498
